,showno,date,venue,setno,trackno,song
7112,789,13-11-1972,"Memorial Hall, Kansas City, KS",1,1,Cold Rain and Snow
7113,789,13-11-1972,"Memorial Hall, Kansas City, KS",1,2,Beat It On Down the Line
7114,789,13-11-1972,"Memorial Hall, Kansas City, KS",1,3,Loser
7115,789,13-11-1972,"Memorial Hall, Kansas City, KS",1,4,Jack Straw
7116,789,13-11-1972,"Memorial Hall, Kansas City, KS",1,5,China Cat Sunflower
7117,789,13-11-1972,"Memorial Hall, Kansas City, KS",1,6,I Know You Rider
7118,789,13-11-1972,"Memorial Hall, Kansas City, KS",1,7,Box of Rain
7119,789,13-11-1972,"Memorial Hall, Kansas City, KS",1,8,Black-Throated Wind
7120,789,13-11-1972,"Memorial Hall, Kansas City, KS",1,9,Candyman
7121,789,13-11-1972,"Memorial Hall, Kansas City, KS",1,10,El Paso
7122,789,13-11-1972,"Memorial Hall, Kansas City, KS",1,11,Tomorrow Is Forever
7123,789,13-11-1972,"Memorial Hall, Kansas City, KS",1,12,Around and Around
7124,789,13-11-1972,"Memorial Hall, Kansas City, KS",1,13,Brown-Eyed Women
7125,789,13-11-1972,"Memorial Hall, Kansas City, KS",1,14,Playing in the Band
7126,789,13-11-1972,"Memorial Hall, Kansas City, KS",2,15,The Promised Land
7127,789,13-11-1972,"Memorial Hall, Kansas City, KS",2,16,Ramble On Rose
7128,789,13-11-1972,"Memorial Hall, Kansas City, KS",2,17,Me and Bobby McGee
7129,789,13-11-1972,"Memorial Hall, Kansas City, KS",2,18,Dark Star
7130,789,13-11-1972,"Memorial Hall, Kansas City, KS",2,19,Morning Dew
7131,789,13-11-1972,"Memorial Hall, Kansas City, KS",2,20,Sugar Magnolia
7132,789,13-11-1972,"Memorial Hall, Kansas City, KS",2,21,Casey Jones
7133,789,13-11-1972,"Memorial Hall, Kansas City, KS",3,22,Johnny B. Goode
7134,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,1,The Promised Land
7135,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,2,Sugaree
7136,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,3,El Paso
7137,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,4,Loser
7138,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,5,Black-Throated Wind
7139,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,6,Bertha
7140,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,7,Mexicali Blues
7141,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,8,Tennessee Jed
7142,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,9,Big River
7143,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,10,China Cat Sunflower
7144,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,11,I Know You Rider
7145,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,12,Box of Rain
7146,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,13,Beat It On Down the Line
7147,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,14,Friend of the Devil
7148,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,15,Around and Around
7149,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",2,16,Greatest Story Ever Told
7150,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",2,17,Brown-Eyed Women
7151,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",2,18,Me and My Uncle
7152,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",2,19,Deal
7153,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",2,20,Me and Bobby McGee
7154,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",2,21,He's Gone
7155,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",2,22,Truckin'
7156,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",2,23,The Other One
7157,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",2,24,Sing Me Back Home
7158,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",2,25,Sugar Magnolia
7159,790,14-11-1972,"Civic Center Music Hall, Oklahoma City, OK",3,26,Casey Jones
7160,791,15-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,1,The Promised Land
7161,791,15-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,2,Ramble On Rose
7162,791,15-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,3,Mexicali Blues
7163,791,15-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,4,Brokedown Palace
7164,791,15-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,5,Candyman
7165,791,15-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,6,China Cat Sunflower
7166,791,15-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,7,I Know You Rider
7167,791,15-11-1972,"Civic Center Music Hall, Oklahoma City, OK",1,8,Playing in the Band
7168,791,15-11-1972,"Civic Center Music Hall, Oklahoma City, OK",2,9,Not Fade Away
7169,791,15-11-1972,"Civic Center Music Hall, Oklahoma City, OK",2,10,Going Down the Road Feelin' Bad
7170,791,15-11-1972,"Civic Center Music Hall, Oklahoma City, OK",2,11,Not Fade Away
7171,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",1,1,The Promised Land
7172,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",1,2,Me and My Uncle
7173,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",1,3,Tennessee Jed
7174,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",1,4,Black-Throated Wind
7175,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",1,5,Bird Song
7176,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",1,6,Jack Straw
7177,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",1,7,Box of Rain
7178,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",1,8,Don't Ease Me In
7179,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",1,9,Beat It On Down the Line
7180,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",1,10,Brown-Eyed Women
7181,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",1,11,China Cat Sunflower
7182,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",1,12,I Know You Rider
7183,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",1,13,Around and Around
7184,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",1,14,Casey Jones
7185,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",2,15,Cumberland Blues
7186,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",2,16,El Paso
7187,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",2,17,Uncle John's Band
7188,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",2,18,He's Gone
7189,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",2,19,Truckin'
7190,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",2,20,The Other One
7191,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",2,21,Brokedown Palace
7192,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",2,22,Sugar Magnolia
7193,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",2,23,Uncle John's Band
7194,792,17-11-1972,"Century II Performing Arts & Convention Center, Wichita, KS",3,24,Johnny B. Goode
7195,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,1,The Promised Land
7196,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,2,Sugaree
7197,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,3,Mexicali Blues
7198,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,4,Loser
7199,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,5,Black-Throated Wind
7200,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,6,Tennessee Jed
7201,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,7,El Paso
7202,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,8,Big Railroad Blues
7203,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,9,Box of Rain
7204,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,10,China Cat Sunflower
7205,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,11,I Know You Rider
7206,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,12,Beat It On Down the Line
7207,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,13,Brown-Eyed Women
7208,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,14,Around and Around
7209,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",1,15,Casey Jones
7210,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",2,16,Bertha
7211,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",2,17,Greatest Story Ever Told
7212,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",2,18,He's Gone
7213,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",2,19,Mississippi Half-Step Uptown Toodeloo
7214,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",2,20,Sugar Magnolia
7215,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",2,21,One More Saturday Night
7216,793,18-11-1972,"Hofheinz Pavilion, Houston, TX",2,22,Uncle John's Band
7217,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,1,Bertha
7218,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,2,Me and My Uncle
7219,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,3,Sugaree
7220,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,4,Beat It On Down the Line
7221,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,5,Bird Song
7222,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,6,Black-Throated Wind
7223,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,7,Don't Ease Me In
7224,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,8,Mexicali Blues
7225,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,9,Box of Rain
7226,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,10,Tomorrow Is Forever
7227,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,11,Big River
7228,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,12,China Cat Sunflower
7229,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,13,I Know You Rider
7230,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,14,Playing in the Band
7231,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",1,15,Casey Jones
7232,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",2,16,The Promised Land
7233,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",2,17,Ramble On Rose
7234,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",2,18,El Paso
7235,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",2,19,Stella Blue
7236,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",2,20,Jack Straw
7237,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",2,21,Dark Star
7238,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",2,22,Weather Report Suite Prelude
7239,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",2,23,Mississippi Half-Step Uptown Toodeloo
7240,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",2,24,Around and Around
7241,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",2,25,Big Railroad Blues
7242,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",2,26,Sugar Magnolia
7243,794,19-11-1972,"Hofheinz Pavilion, Houston, TX",2,27,Going Down the Road Feelin' Bad
7244,795,22-11-1972,"Municipal Auditorium, Austin, TX",1,1,The Promised Land
7245,795,22-11-1972,"Municipal Auditorium, Austin, TX",1,2,Sugaree
7246,795,22-11-1972,"Municipal Auditorium, Austin, TX",1,3,Mexicali Blues
7247,795,22-11-1972,"Municipal Auditorium, Austin, TX",1,4,Loser
7248,795,22-11-1972,"Municipal Auditorium, Austin, TX",1,5,Black-Throated Wind
7249,795,22-11-1972,"Municipal Auditorium, Austin, TX",1,6,China Cat Sunflower
7250,795,22-11-1972,"Municipal Auditorium, Austin, TX",1,7,I Know You Rider
7251,795,22-11-1972,"Municipal Auditorium, Austin, TX",1,8,Beat It On Down the Line
7252,795,22-11-1972,"Municipal Auditorium, Austin, TX",1,9,Candyman
7253,795,22-11-1972,"Municipal Auditorium, Austin, TX",1,10,El Paso
7254,795,22-11-1972,"Municipal Auditorium, Austin, TX",1,11,Bird Song
7255,795,22-11-1972,"Municipal Auditorium, Austin, TX",1,12,Playing in the Band
7256,795,22-11-1972,"Municipal Auditorium, Austin, TX",1,13,Casey Jones
7257,795,22-11-1972,"Municipal Auditorium, Austin, TX",2,14,Greatest Story Ever Told
7258,795,22-11-1972,"Municipal Auditorium, Austin, TX",2,15,He's Gone
7259,795,22-11-1972,"Municipal Auditorium, Austin, TX",2,16,Truckin'
7260,795,22-11-1972,"Municipal Auditorium, Austin, TX",2,17,Drums
7261,795,22-11-1972,"Municipal Auditorium, Austin, TX",2,18,The Other One
7262,795,22-11-1972,"Municipal Auditorium, Austin, TX",2,19,Stella Blue
7263,795,22-11-1972,"Municipal Auditorium, Austin, TX",2,20,Big River
7264,795,22-11-1972,"Municipal Auditorium, Austin, TX",2,21,Ramble On Rose
7265,795,22-11-1972,"Municipal Auditorium, Austin, TX",2,22,Sugar Magnolia
7266,795,22-11-1972,"Municipal Auditorium, Austin, TX",2,23,Brokedown Palace
7267,795,22-11-1972,"Municipal Auditorium, Austin, TX",2,24,Around and Around
7268,795,22-11-1972,"Municipal Auditorium, Austin, TX",2,25,One More Saturday Night
7269,795,22-11-1972,"Municipal Auditorium, Austin, TX",3,26,Uncle John's Band
7270,796,24-11-1972,"Memorial Auditorium, Dallas, TX",1,1,Don't Ease Me In
7271,796,24-11-1972,"Memorial Auditorium, Dallas, TX",1,2,Me and My Uncle
7272,796,24-11-1972,"Memorial Auditorium, Dallas, TX",1,3,Brown-Eyed Women
7273,796,24-11-1972,"Memorial Auditorium, Dallas, TX",1,4,Black-Throated Wind
7274,796,24-11-1972,"Memorial Auditorium, Dallas, TX",1,5,Bertha
7275,796,24-11-1972,"Memorial Auditorium, Dallas, TX",1,6,El Paso
7276,796,24-11-1972,"Memorial Auditorium, Dallas, TX",1,7,Deal
7277,796,24-11-1972,"Memorial Auditorium, Dallas, TX",1,8,Beat It On Down the Line
7278,796,24-11-1972,"Memorial Auditorium, Dallas, TX",1,9,Tennessee Jed
7279,796,24-11-1972,"Memorial Auditorium, Dallas, TX",1,10,Jack Straw
7280,796,24-11-1972,"Memorial Auditorium, Dallas, TX",1,11,Sugaree
7281,796,24-11-1972,"Memorial Auditorium, Dallas, TX",1,12,Playing in the Band
7282,796,24-11-1972,"Memorial Auditorium, Dallas, TX",2,13,China Cat Sunflower
7283,796,24-11-1972,"Memorial Auditorium, Dallas, TX",2,14,I Know You Rider
7284,796,24-11-1972,"Memorial Auditorium, Dallas, TX",2,15,Box of Rain
7285,796,24-11-1972,"Memorial Auditorium, Dallas, TX",2,16,Truckin'
7286,796,24-11-1972,"Memorial Auditorium, Dallas, TX",2,17,Ramble On Rose
7287,796,24-11-1972,"Memorial Auditorium, Dallas, TX",2,18,Big River
7288,796,24-11-1972,"Memorial Auditorium, Dallas, TX",2,19,Casey Jones
7289,796,24-11-1972,"Memorial Auditorium, Dallas, TX",2,20,Sugar Magnolia
7290,796,24-11-1972,"Memorial Auditorium, Dallas, TX",2,21,Not Fade Away
7291,796,24-11-1972,"Memorial Auditorium, Dallas, TX",2,22,Going Down the Road Feelin' Bad
7292,796,24-11-1972,"Memorial Auditorium, Dallas, TX",2,23,Not Fade Away
7293,797,26-11-1972,"Civic Auditorium, San Antonio, TX",1,1,The Promised Land
7294,797,26-11-1972,"Civic Auditorium, San Antonio, TX",1,2,Deal
7295,797,26-11-1972,"Civic Auditorium, San Antonio, TX",1,3,Mexicali Blues
7296,797,26-11-1972,"Civic Auditorium, San Antonio, TX",1,4,Sugaree
7297,797,26-11-1972,"Civic Auditorium, San Antonio, TX",1,5,Black-Throated Wind
7298,797,26-11-1972,"Civic Auditorium, San Antonio, TX",1,6,Bird Song
7299,797,26-11-1972,"Civic Auditorium, San Antonio, TX",1,7,Beat It On Down the Line
7300,797,26-11-1972,"Civic Auditorium, San Antonio, TX",1,8,China Cat Sunflower
7301,797,26-11-1972,"Civic Auditorium, San Antonio, TX",1,9,I Know You Rider
7302,797,26-11-1972,"Civic Auditorium, San Antonio, TX",1,10,Box of Rain
7303,797,26-11-1972,"Civic Auditorium, San Antonio, TX",1,11,El Paso
7304,797,26-11-1972,"Civic Auditorium, San Antonio, TX",1,12,Big Railroad Blues
7305,797,26-11-1972,"Civic Auditorium, San Antonio, TX",1,13,Around and Around
7306,797,26-11-1972,"Civic Auditorium, San Antonio, TX",1,14,Casey Jones
7307,797,26-11-1972,"Civic Auditorium, San Antonio, TX",2,15,Playing in the Band
7308,797,26-11-1972,"Civic Auditorium, San Antonio, TX",2,16,Brown-Eyed Women
7309,797,26-11-1972,"Civic Auditorium, San Antonio, TX",2,17,Jack Straw
7310,797,26-11-1972,"Civic Auditorium, San Antonio, TX",2,18,Don't Ease Me In
7311,797,26-11-1972,"Civic Auditorium, San Antonio, TX",2,19,Big River
7312,797,26-11-1972,"Civic Auditorium, San Antonio, TX",2,20,Dark Star
7313,797,26-11-1972,"Civic Auditorium, San Antonio, TX",2,21,Me and Bobby McGee
7314,797,26-11-1972,"Civic Auditorium, San Antonio, TX",2,22,Brokedown Palace
7315,797,26-11-1972,"Civic Auditorium, San Antonio, TX",2,23,Sugar Magnolia
7316,797,26-11-1972,"Civic Auditorium, San Antonio, TX",2,24,Going Down the Road Feelin' Bad
7317,797,26-11-1972,"Civic Auditorium, San Antonio, TX",2,25,One More Saturday Night
7318,798,10-12-1972,"Winterland Arena, San Francisco, CA",1,1,Cold Rain and Snow
7319,798,10-12-1972,"Winterland Arena, San Francisco, CA",1,2,Beat It On Down the Line
7320,798,10-12-1972,"Winterland Arena, San Francisco, CA",1,3,Don't Ease Me In
7321,798,10-12-1972,"Winterland Arena, San Francisco, CA",1,4,Black-Throated Wind
7322,798,10-12-1972,"Winterland Arena, San Francisco, CA",1,5,Bird Song
7323,798,10-12-1972,"Winterland Arena, San Francisco, CA",1,6,El Paso
7324,798,10-12-1972,"Winterland Arena, San Francisco, CA",1,7,Around and Around
7325,798,10-12-1972,"Winterland Arena, San Francisco, CA",1,8,Tennessee Jed
7326,798,10-12-1972,"Winterland Arena, San Francisco, CA",1,9,Big River
7327,798,10-12-1972,"Winterland Arena, San Francisco, CA",1,10,Box of Rain
7328,798,10-12-1972,"Winterland Arena, San Francisco, CA",1,11,Candyman
7329,798,10-12-1972,"Winterland Arena, San Francisco, CA",1,12,Bertha
7330,798,10-12-1972,"Winterland Arena, San Francisco, CA",1,13,Playing in the Band
7331,798,10-12-1972,"Winterland Arena, San Francisco, CA",1,14,Casey Jones
7332,798,10-12-1972,"Winterland Arena, San Francisco, CA",2,15,The Promised Land
7333,798,10-12-1972,"Winterland Arena, San Francisco, CA",2,16,Stella Blue
7334,798,10-12-1972,"Winterland Arena, San Francisco, CA",2,17,China Cat Sunflower
7335,798,10-12-1972,"Winterland Arena, San Francisco, CA",2,18,I Know You Rider
7336,798,10-12-1972,"Winterland Arena, San Francisco, CA",2,19,Truckin'
7337,798,10-12-1972,"Winterland Arena, San Francisco, CA",2,20,The Other One
7338,798,10-12-1972,"Winterland Arena, San Francisco, CA",2,21,Deal
7339,798,10-12-1972,"Winterland Arena, San Francisco, CA",2,22,Jack Straw
